Date,Open,High,Low,Close,Change %,Volume
"Feb. 19, 2025","6,117.76","6,147.43","6,111.15","6,144.15",0.24%,"3,007,343,279"
"Feb. 18, 2025","6,121.60","6,129.63","6,099.51","6,129.58",0.24%,"3,220,046,414"
"Feb. 14, 2025","6,115.52","6,127.47","6,107.62","6,114.63",-0.01%,"2,779,441,549"
"Feb. 13, 2025","6,060.59","6,116.91","6,050.95","6,115.07",1.04%,"2,930,779,478"
"Feb. 12, 2025","6,025.08","6,063.00","6,003.00","6,051.97",-0.27%,"2,864,365,302"
"Feb. 11, 2025","6,049.32","6,076.28","6,042.34","6,068.50",0.03%,"2,711,375,780"
"Feb. 10, 2025","6,046.40","6,073.38","6,044.84","6,066.44",0.67%,"2,730,747,236"
"Feb. 07, 2025","6,083.13","6,101.28","6,019.96","6,025.99",-0.95%,"2,936,623,841"
"Feb. 06, 2025","6,072.22","6,084.03","6,046.83","6,083.57",0.36%,"3,068,344,088"
"Feb. 05, 2025","6,020.45","6,062.86","6,007.06","6,061.48",0.39%,"3,128,736,829"
"Feb. 04, 2025","5,998.14","6,042.48","5,990.87","6,037.88",0.72%,"3,020,009,916"
"Feb. 03, 2025","5,969.65","6,022.13","5,923.93","5,994.57",-0.76%,"3,253,912,565"
"Jan. 31, 2025","6,096.79","6,120.91","6,030.93","6,040.53",-0.50%,"3,465,835,731"
"Jan. 30, 2025","6,050.75","6,086.64","6,027.46","6,071.17",0.53%,"3,046,846,410"
"Jan. 29, 2025","6,057.70","6,062.83","6,012.96","6,039.31",-0.47%,"2,775,551,956"
"Jan. 28, 2025","6,026.97","6,074.54","5,994.63","6,067.70",0.92%,"3,310,574,731"
"Jan. 27, 2025","5,969.04","6,017.17","5,962.92","6,012.28",-1.46%,"4,062,948,023"
"Jan. 24, 2025","6,121.43","6,128.18","6,088.74","6,101.24",-0.29%,"2,476,043,468"
"Jan. 23, 2025","6,076.32","6,118.73","6,074.67","6,118.71",0.53%,"2,446,107,432"
"Jan. 22, 2025","6,081.39","6,100.81","6,076.13","6,086.37",0.61%,"2,837,027,464"
"Jan. 21, 2025","6,014.12","6,051.51","6,006.88","6,049.24",0.88%,"3,037,121,516"
"Jan. 17, 2025","5,995.40","6,014.96","5,978.44","5,996.66",1.00%,"2,957,381,582"
"Jan. 16, 2025","5,963.61","5,964.69","5,930.72","5,937.34",-0.21%,"2,509,229,049"
"Jan. 15, 2025","5,905.21","5,960.61","5,905.21","5,949.91",1.83%,"2,719,101,894"
"Jan. 14, 2025","5,859.27","5,871.92","5,805.42","5,842.91",0.11%,"2,428,597,844"
"Jan. 13, 2025","5,782.02","5,838.61","5,773.31","5,836.22",0.16%,"2,684,365,255"
"Jan. 10, 2025","5,890.35","5,890.35","5,807.78","5,827.04",-1.54%,"3,024,949,043"
"Jan. 08, 2025","5,910.66","5,927.89","5,874.78","5,918.25",0.16%,"2,495,794,133"
"Jan. 07, 2025","5,993.26","6,000.68","5,890.68","5,909.03",-1.11%,"2,659,486,223"
"Jan. 06, 2025","5,982.81","6,021.04","5,960.01","5,975.38",0.55%,"2,756,210,040"
"Jan. 03, 2025","5,891.07","5,949.34","5,888.66","5,942.47",1.26%,"2,150,765,467"
"Jan. 02, 2025","5,903.26","5,935.09","5,829.53","5,868.55",-0.22%,"2,207,183,765"
"Dec. 31, 2024","5,919.74","5,929.74","5,868.86","5,881.63",-0.43%,"1,779,937,245"
"Dec. 30, 2024","5,920.67","5,940.79","5,869.16","5,906.94",-1.07%,"1,893,339,392"
"Dec. 27, 2024","6,006.17","6,006.17","5,932.95","5,970.84",-1.11%,"1,797,735,185"
"Dec. 26, 2024","6,024.97","6,049.75","6,007.37","6,037.59",-0.04%,"1,461,814,329"
"Dec. 24, 2024","5,984.63","6,040.10","5,981.44","6,040.04",1.10%,"1,104,454,221"
"Dec. 23, 2024","5,940.25","5,978.25","5,902.57","5,974.07",0.73%,"2,237,717,678"
"Dec. 20, 2024","5,842.00","5,982.06","5,832.30","5,930.85",1.09%,"6,184,272,538"
"Dec. 19, 2024","5,912.71","5,935.52","5,866.07","5,867.08",-0.09%,"3,195,563,490"
"Dec. 18, 2024","6,047.65","6,070.67","5,867.79","5,872.16",-2.95%,"3,279,634,118"
"Dec. 17, 2024","6,052.55","6,057.68","6,035.19","6,050.61",-0.39%,"2,979,632,087"
"Dec. 16, 2024","6,063.79","6,085.19","6,059.14","6,074.08",0.38%,"3,044,012,643"
"Dec. 13, 2024","6,068.17","6,078.58","6,035.77","6,051.09",0.00%,"2,438,175,644"
"Dec. 12, 2024","6,074.29","6,079.68","6,051.25","6,051.25",-0.54%,"2,343,562,404"
"Dec. 11, 2024","6,060.15","6,092.59","6,060.15","6,084.19",0.82%,"2,838,835,597"
"Dec. 10, 2024","6,057.59","6,065.40","6,029.89","6,034.91",-0.30%,"2,741,449,744"
"Dec. 09, 2024","6,083.01","6,088.51","6,048.63","6,052.85",-0.61%,"2,873,928,749"
"Dec. 06, 2024","6,081.38","6,099.97","6,079.98","6,090.27",0.25%,"2,460,537,779"
"Dec. 05, 2024","6,089.03","6,094.55","6,072.90","6,075.11",-0.19%,"2,602,690,315"
"Dec. 04, 2024","6,069.39","6,089.84","6,061.06","6,086.49",0.61%,"2,624,122,296"
"Dec. 03, 2024","6,042.97","6,052.07","6,033.39","6,049.88",0.05%,"2,576,036,035"
"Dec. 02, 2024","6,040.11","6,053.58","6,035.33","6,047.15",0.24%,"2,694,582,802"
"Nov. 29, 2024","6,003.98","6,044.17","6,003.98","6,032.38",0.56%,"1,444,343,450"
"Nov. 27, 2024","6,014.11","6,020.16","5,984.87","5,998.74",-0.38%,"2,067,777,775"
"Nov. 26, 2024","6,000.03","6,025.42","5,992.27","6,021.63",0.57%,"2,382,379,324"
"Nov. 25, 2024","5,992.28","6,020.75","5,963.91","5,987.37",0.30%,"3,894,745,905"
"Nov. 22, 2024","5,944.36","5,972.90","5,944.36","5,969.34",0.35%,"2,568,580,217"
"Nov. 21, 2024","5,940.58","5,963.32","5,887.26","5,948.71",0.53%,"2,846,057,704"
"Nov. 20, 2024","5,914.34","5,920.67","5,860.56","5,917.11",0.00%,0
"Nov. 19, 2024","5,870.05","5,923.51","5,855.29","5,916.98",0.40%,"2,647,879,744"
"Nov. 18, 2024","5,874.17","5,908.12","5,865.95","5,893.62",0.39%,"2,791,370,173"
"Nov. 15, 2024","5,912.79","5,915.32","5,853.01","5,870.62",-1.32%,"3,268,337,027"
"Nov. 14, 2024","5,989.68","5,993.88","5,942.28","5,949.17",-0.60%,"2,569,717,539"
"Nov. 13, 2024","5,985.75","6,008.19","5,965.91","5,985.38",0.02%,"2,534,832,504"
"Nov. 12, 2024","6,003.60","6,009.92","5,960.08","5,983.99",-0.29%,"2,552,858,132"
"Nov. 11, 2024","6,008.86","6,017.31","5,986.69","6,001.35",0.10%,"2,648,316,879"
"Nov. 08, 2024","5,976.76","6,012.45","5,976.76","5,995.54",0.38%,"2,725,456,638"
"Nov. 07, 2024","5,947.21","5,983.84","5,947.21","5,973.10",0.74%,"3,048,160,789"
"Nov. 06, 2024","5,864.89","5,936.14","5,864.89","5,929.04",2.53%,"4,137,707,342"
"Nov. 05, 2024","5,722.43","5,783.44","5,722.10","5,782.76",1.23%,"2,355,134,063"
"Nov. 04, 2024","5,725.15","5,741.43","5,696.51","5,712.69",-0.28%,"2,423,396,486"
"Nov. 01, 2024","5,723.22","5,772.52","5,723.22","5,728.80",0.41%,"2,742,173,410"
"Oct. 31, 2024","5,775.34","5,775.34","5,702.86","5,705.45",-1.86%,"3,332,360,701"
"Oct. 30, 2024","5,832.65","5,850.94","5,811.28","5,813.67",-0.33%,"2,847,422,903"
"Oct. 29, 2024","5,819.68","5,847.19","5,802.17","5,832.92",0.16%,"2,572,018,715"
"Oct. 28, 2024","5,833.93","5,842.92","5,823.08","5,823.52",0.27%,"2,209,334,797"
"Oct. 25, 2024","5,826.75","5,862.82","5,799.98","5,808.12",-0.03%,"2,270,596,865"
"Oct. 24, 2024","5,817.80","5,817.80","5,784.92","5,809.86",0.21%,"2,283,227,696"
"Oct. 23, 2024","5,834.50","5,834.85","5,762.41","5,797.42",-0.92%,"2,375,100,419"
"Oct. 22, 2024","5,832.70","5,863.04","5,821.17","5,851.20",-0.05%,"2,245,293,747"
"Oct. 21, 2024","5,857.82","5,866.92","5,824.79","5,853.98",-0.18%,"2,091,355,741"
"Oct. 18, 2024","5,859.43","5,872.17","5,846.11","5,864.67",0.40%,"2,157,845,295"
"Oct. 17, 2024","5,875.62","5,878.46","5,840.25","5,841.47",-0.02%,"2,394,376,383"
"Oct. 16, 2024","5,816.58","5,846.52","5,808.34","5,842.47",0.47%,"2,301,294,506"
"Oct. 15, 2024","5,866.74","5,870.36","5,804.48","5,815.26",-0.76%,"2,828,509,934"
"Oct. 14, 2024","5,829.81","5,871.41","5,829.57","5,859.85",0.77%,"2,003,295,456"
"Oct. 11, 2024","5,775.09","5,822.13","5,775.09","5,815.03",0.61%,"2,154,169,249"
"Oct. 10, 2024","5,778.36","5,795.03","5,764.76","5,780.05",-0.21%,"2,091,866,037"
"Oct. 09, 2024","5,751.80","5,796.80","5,745.02","5,792.04",0.71%,"2,222,040,985"
"Oct. 08, 2024","5,719.14","5,757.60","5,714.56","5,751.13",0.97%,"2,274,877,236"
"Oct. 07, 2024","5,737.80","5,739.34","5,686.85","5,695.94",-0.96%,"2,384,804,685"
"Oct. 04, 2024","5,737.48","5,753.21","5,702.83","5,751.07",0.90%,"2,211,353,425"
"Oct. 03, 2024","5,698.19","5,718.78","5,677.37","5,699.94",-0.17%,"2,199,794,863"
"Oct. 02, 2024","5,698.14","5,719.63","5,674.00","5,709.54",0.01%,"2,224,344,812"
"Oct. 01, 2024","5,757.73","5,757.73","5,681.28","5,708.75",-0.93%,"2,623,242,153"
"Sep. 30, 2024","5,726.52","5,765.14","5,703.53","5,762.48",0.42%,"2,512,100,061"
"Sep. 27, 2024","5,755.36","5,763.78","5,727.34","5,738.17",-0.13%,"2,317,410,119"
"Sep. 26, 2024","5,762.22","5,767.37","5,721.01","5,745.37",0.40%,"2,704,866,248"
"Sep. 25, 2024","5,733.65","5,741.03","5,712.06","5,722.26",-0.19%,"2,450,340,600"
"Sep. 24, 2024","5,727.66","5,735.32","5,698.99","5,732.93",0.25%,"2,571,337,590"
"Sep. 23, 2024","5,711.90","5,725.36","5,704.22","5,718.57",0.28%,"2,429,303,077"
"Sep. 20, 2024","5,709.64","5,715.14","5,674.49","5,702.55",-0.19%,"5,736,379,725"
"Sep. 19, 2024","5,702.63","5,733.57","5,686.42","5,713.64",1.70%,"2,789,941,065"
"Sep. 18, 2024","5,641.68","5,689.75","5,615.08","5,618.26",-0.29%,"2,458,455,287"
"Sep. 17, 2024","5,655.51","5,670.81","5,614.05","5,634.58",0.03%,"2,342,473,577"
"Sep. 16, 2024","5,615.21","5,636.05","5,604.53","5,633.09",0.13%,"2,318,065,724"
"Sep. 13, 2024","5,603.34","5,636.27","5,601.65","5,626.02",0.54%,"2,202,686,111"
"Sep. 12, 2024","5,557.48","5,600.71","5,535.50","5,595.76",0.75%,"2,572,650,974"
"Sep. 11, 2024","5,496.42","5,560.41","5,406.96","5,554.13",1.07%,"2,798,708,651"
"Sep. 10, 2024","5,490.51","5,497.91","5,441.72","5,495.52",0.45%,"2,530,774,046"
"Sep. 09, 2024","5,442.07","5,484.20","5,434.49","5,471.05",1.16%,"2,563,088,575"
"Sep. 06, 2024","5,507.33","5,522.47","5,402.62","5,408.42",-1.73%,"2,796,173,257"
"Sep. 05, 2024","5,520.08","5,546.30","5,480.54","5,503.41",-0.30%,"2,438,758,429"
"Sep. 04, 2024","5,506.68","5,552.99","5,503.66","5,520.07",-0.16%,"2,476,388,898"
"Sep. 03, 2024","5,623.89","5,623.89","5,504.33","5,528.93",-2.12%,"2,889,025,715"
"Aug. 30, 2024","5,612.74","5,651.37","5,581.79","5,648.40",1.01%,"2,762,259,722"
"Aug. 29, 2024","5,607.30","5,646.95","5,583.71","5,591.96",0.00%,"2,310,418,093"
"Aug. 28, 2024","5,624.51","5,627.03","5,560.95","5,592.18",-0.60%,"2,132,471,376"
"Aug. 27, 2024","5,602.89","5,631.18","5,593.48","5,625.80",0.16%,"1,976,075,739"
"Aug. 26, 2024","5,639.66","5,651.62","5,602.34","5,616.84",-0.32%,"2,001,282,879"
"Aug. 23, 2024","5,602.49","5,641.82","5,585.16","5,634.61",1.15%,"2,202,182,799"
"Aug. 22, 2024","5,637.77","5,643.22","5,560.95","5,570.64",-0.89%,"2,194,647,052"
"Aug. 21, 2024","5,603.09","5,632.68","5,591.57","5,620.85",0.42%,"2,012,469,478"
"Aug. 20, 2024","5,602.88","5,620.51","5,585.50","5,597.12",-0.20%,"2,107,090,596"
"Aug. 19, 2024","5,557.23","5,608.30","5,550.74","5,608.25",0.97%,"2,087,595,197"
"Aug. 16, 2024","5,530.50","5,561.98","5,525.17","5,554.25",0.20%,"2,268,720,418"
"Aug. 15, 2024","5,501.13","5,546.23","5,501.13","5,543.22",1.61%,"2,634,228,527"
"Aug. 14, 2024","5,442.36","5,463.22","5,415.91","5,455.21",0.38%,"2,314,941,339"
"Aug. 13, 2024","5,376.98","5,436.50","5,376.98","5,434.43",1.68%,"2,570,811,508"
"Aug. 12, 2024","5,351.88","5,371.20","5,324.37","5,344.39",0.00%,"2,260,298,271"
"Aug. 09, 2024","5,314.66","5,358.67","5,300.84","5,344.16",0.47%,"2,166,862,146"
"Aug. 08, 2024","5,252.57","5,328.03","5,233.85","5,319.31",2.30%,"2,678,076,619"
"Aug. 07, 2024","5,293.13","5,330.64","5,195.54","5,199.50",-0.77%,"2,941,853,299"
"Aug. 06, 2024","5,206.42","5,312.34","5,193.56","5,240.03",1.04%,"3,151,389,904"
"Aug. 05, 2024","5,151.14","5,250.89","5,119.26","5,186.33",-3.00%,"3,980,390,351"
"Aug. 02, 2024","5,376.63","5,383.89","5,302.03","5,346.56",-1.84%,"3,978,703,316"
"Aug. 01, 2024","5,537.84","5,566.16","5,410.42","5,446.68",-1.37%,"3,418,904,485"
"Jul. 31, 2024","5,505.59","5,551.51","5,493.75","5,522.30",1.58%,"3,414,671,559"
"Jul. 30, 2024","5,478.73","5,489.46","5,401.70","5,436.44",-0.50%,"2,986,625,387"
"Jul. 29, 2024","5,476.55","5,487.74","5,444.44","5,463.54",0.08%,"2,365,507,845"
"Jul. 26, 2024","5,433.67","5,488.32","5,430.70","5,459.10",1.11%,"2,629,669,887"
"Jul. 25, 2024","5,428.70","5,491.59","5,390.95","5,399.22",-0.51%,"3,469,315,829"
"Jul. 24, 2024","5,505.84","5,508.04","5,419.98","5,427.13",-2.31%,"2,961,111,460"
"Jul. 23, 2024","5,565.30","5,585.34","5,550.90","5,555.74",-0.16%,"2,396,798,167"
"Jul. 22, 2024","5,544.54","5,570.36","5,529.04","5,564.41",1.08%,"2,474,195,716"
"Jul. 19, 2024","5,543.37","5,557.50","5,497.04","5,505.00",-0.71%,"2,607,846,684"
"Jul. 18, 2024","5,608.56","5,614.05","5,522.81","5,544.59",-0.78%,"2,892,585,967"
"Jul. 17, 2024","5,610.07","5,622.49","5,584.81","5,588.27",-1.39%,"3,101,798,210"
"Jul. 16, 2024","5,644.09","5,669.67","5,639.02","5,667.20",0.64%,"2,487,997,418"
"Jul. 15, 2024","5,638.16","5,666.94","5,614.75","5,631.22",0.28%,"2,316,305,244"
"Jul. 12, 2024","5,590.76","5,655.56","5,590.44","5,615.35",0.55%,"2,489,171,103"
"Jul. 11, 2024","5,635.21","5,642.45","5,576.53","5,584.54",-0.88%,"2,845,574,776"
"Jul. 10, 2024","5,591.26","5,635.39","5,586.44","5,633.91",1.02%,"2,293,787,875"
"Jul. 09, 2024","5,584.24","5,590.75","5,574.57","5,576.98",0.07%,"2,410,304,329"
"Jul. 08, 2024","5,572.75","5,583.11","5,562.51","5,572.85",0.10%,"2,351,538,054"
"Jul. 05, 2024","5,537.91","5,570.33","5,531.63","5,567.19",0.54%,"2,251,076,552"
"Jul. 03, 2024","5,507.44","5,539.27","5,507.42","5,537.02",0.51%,"1,549,367,174"
"Jul. 02, 2024","5,461.84","5,509.69","5,458.43","5,509.01",0.62%,"2,264,637,430"
"Jul. 01, 2024","5,471.08","5,479.55","5,446.53","5,475.09",0.27%,"2,356,768,922"
"Jun. 28, 2024","5,488.48","5,523.64","5,451.12","5,460.48",-0.41%,"4,191,113,989"
"Jun. 27, 2024","5,473.59","5,490.81","5,467.54","5,482.87",0.09%,"2,419,421,065"
"Jun. 26, 2024","5,460.71","5,483.14","5,451.87","5,477.90",0.16%,"2,559,078,106"
"Jun. 25, 2024","5,460.73","5,472.88","5,446.56","5,469.30",0.39%,"2,547,702,749"
"Jun. 24, 2024","5,459.58","5,490.66","5,447.59","5,447.87",-0.31%,"2,764,542,196"
"Jun. 21, 2024","5,466.77","5,478.31","5,452.03","5,464.62",-0.16%,"5,154,496,898"
"Jun. 20, 2024","5,499.99","5,505.53","5,455.56","5,473.17",-0.25%,"2,860,114,574"
"Jun. 18, 2024","5,476.15","5,490.38","5,471.32","5,487.03",0.25%,"2,461,866,815"
"Jun. 17, 2024","5,431.11","5,488.50","5,420.40","5,473.23",0.77%,"2,376,560,912"
"Jun. 14, 2024","5,424.08","5,432.39","5,403.75","5,431.60",-0.04%,"2,209,407,288"
"Jun. 13, 2024","5,441.93","5,441.93","5,402.51","5,433.74",0.23%,"2,400,335,831"
"Jun. 12, 2024","5,409.13","5,447.25","5,409.13","5,421.03",0.85%,"2,674,019,861"
"Jun. 11, 2024","5,353.00","5,375.95","5,327.25","5,375.32",0.27%,"2,284,775,183"
"Jun. 10, 2024","5,341.22","5,365.79","5,331.52","5,360.79",0.26%,"2,429,865,093"
"Jun. 07, 2024","5,343.81","5,375.08","5,331.33","5,346.99",-0.11%,"1,809,041,876"
"Jun. 06, 2024","5,357.80","5,362.35","5,335.36","5,352.96",-0.02%,"2,010,878,169"
"Jun. 05, 2024","5,314.48","5,354.16","5,297.64","5,354.03",1.18%,"2,146,262,616"
"Jun. 04, 2024","5,278.24","5,298.80","5,257.63","5,291.34",0.15%,"2,115,093,425"
"Jun. 03, 2024","5,297.15","5,302.11","5,234.32","5,283.40",0.11%,"2,302,964,768"
"May 31, 2024","5,243.21","5,280.33","5,191.68","5,277.51",0.80%,"3,884,937,223"
"May 30, 2024","5,259.77","5,260.21","5,222.10","5,235.48",-0.60%,"2,316,855,451"
"May 29, 2024","5,278.73","5,282.27","5,262.70","5,266.95",-0.74%,"2,213,572,737"
"May 28, 2024","5,315.91","5,315.91","5,280.89","5,306.04",0.02%,"2,081,580,803"
"May 24, 2024","5,281.45","5,311.65","5,278.39","5,304.72",0.70%,"1,743,354,318"
"May 23, 2024","5,340.26","5,341.88","5,256.93","5,267.84",-0.74%,"2,266,281,423"
"May 22, 2024","5,319.28","5,323.18","5,286.01","5,307.01",-0.27%,"2,079,437,184"
"May 21, 2024","5,298.69","5,324.32","5,297.87","5,321.41",0.25%,"1,974,321,300"
"May 20, 2024","5,305.35","5,325.32","5,302.40","5,308.13",0.09%,"1,832,281,783"
"May 17, 2024","5,303.10","5,305.45","5,283.59","5,303.27",0.12%,"1,933,279,541"
"May 16, 2024","5,310.07","5,325.49","5,296.19","5,297.10",-0.21%,"2,180,794,077"
"May 15, 2024","5,263.26","5,311.76","5,263.26","5,308.15",1.17%,"2,309,693,551"
"May 14, 2024","5,221.10","5,250.37","5,217.98","5,246.68",0.48%,"1,984,200,694"
"May 13, 2024","5,233.08","5,237.26","5,211.16","5,221.42",-0.02%,"1,947,454,376"
"May 10, 2024","5,225.49","5,239.66","5,209.68","5,222.68",0.16%,"1,858,156,853"
"May 09, 2024","5,189.03","5,215.30","5,180.41","5,214.08",0.51%,"1,972,154,705"
"May 08, 2024","5,168.98","5,191.95","5,165.86","5,187.67",0.00%,"2,091,022,880"
"May 07, 2024","5,187.20","5,200.23","5,178.96","5,187.70",0.13%,"2,275,796,703"
"May 06, 2024","5,142.42","5,181.00","5,142.42","5,180.74",1.03%,"2,174,332,915"
"May 03, 2024","5,122.78","5,139.12","5,101.22","5,127.79",1.26%,"2,396,046,036"
"May 02, 2024","5,049.32","5,073.21","5,011.05","5,064.20",0.91%,"2,541,529,335"
"May 01, 2024","5,029.03","5,096.12","5,013.45","5,018.39",-0.34%,"2,863,485,285"
"Apr. 30, 2024","5,103.78","5,110.83","5,035.31","5,035.69",-1.57%,"2,717,908,247"
"Apr. 29, 2024","5,114.13","5,123.49","5,088.65","5,116.17",0.32%,"2,337,162,842"
"Apr. 26, 2024","5,084.65","5,114.62","5,073.14","5,099.96",1.02%,"2,372,782,235"
"Apr. 25, 2024","5,019.88","5,057.75","4,990.58","5,048.42",-0.46%,"2,691,433,796"
"Apr. 24, 2024","5,084.86","5,089.48","5,047.02","5,071.63",0.02%,"2,523,336,454"
"Apr. 23, 2024","5,028.85","5,076.12","5,027.96","5,070.55",1.20%,"2,311,653,512"
"Apr. 22, 2024","4,987.33","5,038.84","4,969.40","5,010.60",0.87%,"2,321,306,941"
"Apr. 19, 2024","5,005.44","5,019.02","4,953.56","4,967.23",-0.88%,"2,702,592,448"
"Apr. 18, 2024","5,031.52","5,056.66","5,001.89","5,011.12",-0.22%,"2,206,949,033"
"Apr. 17, 2024","5,068.97","5,077.96","5,007.25","5,022.21",-0.58%,"2,264,373,854"
"Apr. 16, 2024","5,064.59","5,079.84","5,039.83","5,051.41",-0.21%,"2,334,071,918"
"Apr. 15, 2024","5,149.67","5,168.43","5,052.47","5,061.82",-1.20%,"2,305,701,976"
"Apr. 12, 2024","5,171.51","5,175.03","5,107.94","5,123.41",-1.46%,"2,389,776,290"
"Apr. 11, 2024","5,172.95","5,211.78","5,138.77","5,199.06",0.74%,"2,204,862,038"
"Apr. 10, 2024","5,167.88","5,178.43","5,138.70","5,160.64",-0.95%,"2,270,856,837"
"Apr. 09, 2024","5,217.03","5,224.81","5,160.78","5,209.91",0.14%,"2,012,949,629"
"Apr. 08, 2024","5,211.37","5,219.57","5,197.35","5,202.39",-0.04%,"1,988,579,313"
"Apr. 05, 2024","5,158.95","5,222.18","5,157.21","5,204.34",1.11%,"2,157,678,131"
"Apr. 04, 2024","5,244.05","5,256.59","5,146.06","5,147.21",-1.23%,"2,502,092,298"
"Apr. 03, 2024","5,194.37","5,228.75","5,194.37","5,211.49",0.11%,"2,258,320,406"
"Apr. 02, 2024","5,204.29","5,208.34","5,184.05","5,205.81",-0.72%,"2,361,765,457"
"Apr. 01, 2024","5,257.97","5,263.95","5,229.20","5,243.77",-0.20%,"1,949,342,295"
"Mar. 28, 2024","5,248.03","5,264.85","5,245.82","5,254.35",0.11%,"2,362,974,989"
"Mar. 27, 2024","5,226.31","5,249.26","5,213.92","5,248.49",0.86%,"2,248,788,193"
"Mar. 26, 2024","5,228.85","5,235.16","5,203.42","5,203.58",-0.28%,"2,223,777,103"
"Mar. 25, 2024","5,219.52","5,229.09","5,216.09","5,218.19",-0.31%,"2,057,750,487"
"Mar. 22, 2024","5,242.48","5,246.09","5,229.87","5,234.18",-0.14%,"2,009,116,285"
"Mar. 21, 2024","5,253.43","5,261.10","5,240.66","5,241.53",0.32%,"2,513,703,086"
"Mar. 20, 2024","5,181.69","5,226.19","5,171.55","5,224.62",0.89%,"2,293,911,189"
"Mar. 19, 2024","5,139.09","5,180.31","5,131.59","5,178.51",0.56%,"2,182,306,386"
"Mar. 18, 2024","5,154.77","5,175.60","5,145.47","5,149.42",0.63%,"2,395,481,603"
"Mar. 15, 2024","5,123.31","5,136.86","5,104.35","5,117.09",-0.65%,"5,121,365,413"
"Mar. 14, 2024","5,175.14","5,176.85","5,123.30","5,150.48",-0.29%,"2,623,307,307"
"Mar. 13, 2024","5,173.49","5,179.14","5,151.88","5,165.31",-0.19%,"2,386,880,901"
"Mar. 12, 2024","5,134.30","5,179.87","5,114.48","5,175.27",1.12%,"2,294,319,101"
"Mar. 11, 2024","5,111.96","5,124.66","5,091.14","5,117.94",-0.11%,"2,181,390,411"
"Mar. 08, 2024","5,164.46","5,189.26","5,117.50","5,123.69",-0.65%,"2,378,566,950"
"Mar. 07, 2024","5,132.38","5,165.62","5,128.21","5,157.36",1.03%,"2,322,957,861"
"Mar. 06, 2024","5,108.03","5,127.97","5,092.22","5,104.76",0.51%,"2,548,578,814"
"Mar. 05, 2024","5,110.52","5,114.54","5,056.82","5,078.65",-1.02%,"2,610,480,698"
"Mar. 04, 2024","5,130.99","5,149.67","5,127.18","5,130.95",-0.12%,"2,818,870,452"
"Mar. 01, 2024","5,098.51","5,140.33","5,094.16","5,137.08",0.80%,"2,453,221,439"
"Feb. 29, 2024","5,085.36","5,104.99","5,061.89","5,096.27",0.52%,"3,286,983,429"
"Feb. 28, 2024","5,067.20","5,077.37","5,058.35","5,069.76",-0.17%,"2,079,030,384"
"Feb. 27, 2024","5,074.60","5,080.69","5,057.29","5,078.18",0.17%,"2,149,213,570"
"Feb. 26, 2024","5,093.00","5,097.66","5,068.91","5,069.53",-0.38%,"2,248,390,032"
"Feb. 23, 2024","5,100.92","5,111.06","5,081.46","5,088.80",0.03%,"2,256,863,196"
"Feb. 22, 2024","5,038.83","5,094.39","5,038.83","5,087.03",2.11%,"2,575,496,447"
"Feb. 21, 2024","4,963.03","4,983.21","4,946.00","4,981.80",0.13%,"2,204,629,291"
"Feb. 20, 2024","4,989.32","4,993.71","4,955.02","4,975.51",-0.60%,"2,454,586,525"
"Feb. 16, 2024","5,031.13","5,038.70","4,999.52","5,005.57",-0.48%,"2,298,707,861"
"Feb. 15, 2024","5,003.14","5,032.72","4,999.44","5,029.73",0.58%,"2,424,880,973"
"Feb. 14, 2024","4,976.44","5,002.52","4,956.45","5,000.62",0.96%,"2,272,205,096"
"Feb. 13, 2024","4,967.94","4,971.30","4,920.31","4,953.17",-1.37%,"2,552,329,303"
"Feb. 12, 2024","5,026.83","5,048.39","5,016.83","5,021.84",-0.09%,"2,211,707,886"
"Feb. 09, 2024","5,004.17","5,030.06","5,000.34","5,026.61",0.57%,"2,305,688,993"
"Feb. 08, 2024","4,995.16","5,000.40","4,987.09","4,997.91",0.06%,"2,436,611,938"
"Feb. 07, 2024","4,973.05","4,999.89","4,969.05","4,995.06",0.82%,"2,591,206,982"
"Feb. 06, 2024","4,950.16","4,957.77","4,934.88","4,954.23",0.23%,"2,443,070,709"
"Feb. 05, 2024","4,957.19","4,957.19","4,918.09","4,942.81",-0.32%,"2,584,805,952"
"Feb. 02, 2024","4,916.06","4,975.29","4,907.99","4,958.61",1.07%,"2,758,983,064"
"Feb. 01, 2024","4,861.11","4,906.97","4,853.52","4,906.19",1.25%,"2,747,685,001"
"Jan. 31, 2024","4,899.19","4,906.75","4,845.15","4,845.65",-1.61%,"3,269,203,826"
"Jan. 30, 2024","4,925.89","4,931.09","4,916.27","4,924.97",-0.06%,"2,535,644,600"
"Jan. 29, 2024","4,892.95","4,929.31","4,887.40","4,927.93",0.76%,"2,287,204,521"
"Jan. 26, 2024","4,888.91","4,906.69","4,881.47","4,890.97",-0.07%,"2,388,032,275"
"Jan. 25, 2024","4,886.66","4,898.15","4,869.34","4,894.16",0.53%,"2,903,392,182"
"Jan. 24, 2024","4,888.56","4,903.68","4,865.94","4,868.55",0.08%,"2,640,811,257"
"Jan. 23, 2024","4,856.80","4,866.48","4,844.37","4,864.60",0.29%,"2,363,749,652"
"Jan. 22, 2024","4,853.42","4,868.41","4,844.05","4,850.43",0.22%,"2,611,546,612"
"Jan. 19, 2024","4,796.28","4,842.07","4,785.87","4,839.81",1.23%,"2,742,994,465"
"Jan. 18, 2024","4,760.10","4,785.79","4,740.57","4,780.94",0.88%,"2,591,426,040"
